name,desc,lat,lon
Ocean Springs Blues,"Music has been an integral component of Ocean Springs’ legacy as a coastal cradle of the arts and a sponsor of festive celebrations. Notable African-American musicians born in Ocean Springs include Jaimoe (Johnnie Lee Johnson), who was inducted into the Rock and Roll Hall of Fame as a member of the Allman Brothers Band; Henry Donahue, an accomplished guitarist and bandleader; and pianist Tempy Smith and her multi-talented children, who were renowned in the 1920s on the coast and later in New York City.",30.4151605,-88.8279095
Oktibbeha County Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6XXWD4gwmCwWxuFs51pSRaUg_D6evn1rNlIzZD-TgaZKlQcJQLNrBlONIta3IFhj3wGF7M866rLOr4r941O8GefB5AbjPy23MjYgrFS_IqF44KTBkfd719vd9XLGNo9VKGBE7Wk1jo2nehcw"" height=""200"" width=""auto"" /><br><br>Oktibbeha County has produced several blues artists who achieved fame for their recordings and live performances in Chicago, California, or other areas. Blues Hall of Famer Big Joe Williams (c. 1903-1982),  who waxed the classic ""Baby Please Don't Go,"" was born close to Noxubee Swamp on the southern edge of the county. Tony Hollins (1910-c. 1959), who hailed from the Starkville-Osborn area, and Sturgis native Lou Thomas Watts (1934-1970), aka Kid Thomas, left small but significant bodies of recorded work.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",33.459789,-88.80727
Otha Turner,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4IfIXwJLxCKJ6s2YdgUF9GkC8eQAVSl4gXAxIC3wFEZ9BErBnUXeVD2Fw0388fuMa-o03oT1LMxgfVta_UBol57Iv2DST_swHMTillJk4nX7g5fTqA-M23K1fKMa9b433k5aSv"" height=""200"" width=""auto"" /><br><br>The African American fife and drum tradition in north Mississippi stretches back to the 1800s and is often noted for its similarities to African music. Its best known exponent, Otha (or Othar) Turner (c.1908-2003), presided over annual fife and drum picnics and goat roasts on his property in nearby Gravel Springs, and performed at numerous festivals. His music was featured in several documentaries as well as in Martin Scorsese’s film Gangs of New York.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.512871,-89.941419
Otis Clay,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5tcBvHoP7ASmO6xOlm3NUuyjkvhImkjcwyFFImlhj5hFxdf9Ryg65FdxuWcWVA4aXOFNyTEAXYUXREzod1adcOqYL-NtbE9KXxyhDMyzLtFDPFocaLjLiayXpg33tnVeYqKZ4"" height=""200"" width=""auto"" /><br><br>Otis Clay, one of America’s premier singers of soul and gospel music, was born in Waxhaw on February 11, 1942. His storied journey to international renown began at the age of four at the Tree of Life Missionary Baptist Church here, where he attended school and sang with a family gospel group. Clay first performed professionally with gospel quartets in Chicago. He started recording soul music in the 1960s and maintained a unique and successful career singing both sacred and secular music.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.919946,-90.966915
Otis Rush,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4AROVyGvJ0h2y1W2E5sJSoM6Ed8IDeqrOVdLKC2GfZWsZRcalrz6LeG6Qwqqp8V3K5xit_jufnT08NY_YQw0jUROPk_JB_l2IBnXMni_Lad8DIRVvxvpcsFzZKND2nCFzbJ2Q"" height=""200"" width=""auto"" /><br><br>The blues form reached both artistic and emotional peaks in the works of Otis Rush, who was born south of Philadelphia in Neshoba County in 1935.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.771487,-89.117081
Otis Spann and Little Johnnie Jones,"Otis Spann and Little Johnnie Jones, two of the acknowledged masters of Chicago blues piano, were cousins who lived in Jackson in the 1930s and '40s. On the vibrant post-World War II Chicago scene they both played with blues king Muddy Waters and other luminaries and were hailed for their stellar work both as accompanists and as featured recording artists. Spann and his family lived on this block of Roach Street.",32.294855,-90.189868
Oxford Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4TlV5_5tGmfjnm8pu3LGct-NEQBVYcjNEeM8kdpBVwQ6nWOhc30-WMe5Kt__3qZ3YHwE9uDibcMYhBrQ7QAqnfaO7pBsxPEAebVc9fJqNa2a9bHnuLBca279Ci22PRhdUzapciVPI"" height=""200"" width=""auto"" /><br><br>Lafayette County’s blues history has encompassed a wide range of activity by scholars, promoters, record companies, and musicians. The nightlife of Oxford has welcomed both local performers and national touring acts. The most famous musician born in the county, R. L. Burnside, achieved international acclaim while recording for Oxford-based Fat Possum Records. Some of the earliest documentation of blues was conducted here by Howard Odum in the early 1900s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2012",34.366664,-89.518978
Overton Park Shell,"The Overton Park Shell was built in 1936 by the federal Works Progress Administration and the city of Memphis, and initially featured symphony concerts, theater, chamber music and light opera. Elvis Presley played his first professional Memphis concert here in 1954, and between 1966 and 1970 the Memphis Country Blues Festival was staged here with artists including Mississippi Fred McDowell, Bukka White, Furry Lewis, Rev. Robert Wilkins and Rufus Thomas. Other musicians who were born or based in Mississippi who played here included Albert King, R.L. Burnside, Junior Kimbrough, Jessie Mae Hemphill and the North Mississippi Allstars.",35.1459199,-89.9950887
Paramount Records,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6FGZwJqq5rh44I4F_4dKLbBG_-7Mc3crKPvpH_t0Zs03gBTNZtz_43qUKbvcUhiT3G4COC-Ii61Fbkkd14t-hX1bHWrIQhJv1Ha-XhGa7_rumn7z-dIXf9AM0ybLpDfnDjoCs"" height=""200"" width=""auto"" /><br><br>Many of the most important recordings in blues history were made at the studio of Paramount Records, located here on the grounds of the Wisconsin Chair Company factory. Between 1929 and 1932 Mississippi-born blues pioneers including Charley Patton, Tommy Johnson, Skip James, Son House, the Mississippi Sheiks, Willie Brown and Henry Townsend traveled north to record here.<br><br>",43.310206,-87.951694
Paramount Records & F.W. Boerner Company ,"This marker will be unveiled on September 2, 2017. Port Washington played a historic role in the production and distribution of some of America’s greatest blues and gospel music in the 1920s and ‘30s. The talent roster of Paramount Records, founded here in 1917, featured many iconic blues figures, including Mississippi bluesmen Charley Patton, Son House and Skip James. The local F.W. Boerner Company’s mail order business shipped the records to buyers around the country, especially in the Deep South.",43.3870158,-87.8682983
Papa Lightfoot & the Natchez Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v51rcR_C68L1A3iYsTzGDYgVNX_rKkk_fKzn7p9nS1wDhVWCtfkcXB7Zi2mMVjgCxZyVLbXX834Ac8T4SUgZSUs1Vtusewu4MiO_uyW0_WfBNm9EVCyeOkkBx6jQPRr3-_pbjZFEsNKqg"" height=""200"" width=""auto"" /><br><br>The rich legacy of blues, jazz, and gospel in Natchez has often been obscured by the tragic shadow of the notorious Rhythm Club fire that claimed some 200 lives here in 1940. Alexander “Papa George” Lightfoot was one of the most talented blues harmonica players of the post-World War II era, and in later years Jimmy Anderson, Hezekiah Early, Elmo Williams, and brothers Theodis and Y. Z. Ealey brought their Bluff City blues to audiences across the country and overseas.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.556112,-91.388161
Parchman Farm Blues,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7camr_uMAfiXV1FJV02cn_Zt0ay4GxEmXMKhn_wVmq2_GHJ7YQLrwPt4rVD__TfctvfBgVJ7kKzqPlf-9nF-at3pqN7w64OYhiM3ToITGIdh1HVJTmizE34uTYBq-3_khFwg"" height=""200"" width=""auto"" /><br><br>The Mississippi State Penitentiary at Parchman has inspired many songs, including “Parchman Farm Blues” by singer-guitarist Booker “Bukka” White, who was once an inmate here, and “Parchman Farm” by jazz singer-pianist Mose Allison. Folklorists from the Library of Congress and other institutions also came to Parchman beginning in the 1930s to document the pre-blues musical forms of field hollers and work songs, which survived here due to the prison’s relative isolation from modern cultural influences.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.918675,-90.49691
Peavey Electronics,"The electronic amplification of vocals and musical instruments resulted in dramatic changes in the blues in the post-World War II era, notably the rise to prominence of the electric guitar. Peavey Electronics, founded in 1965 by Meridian native Hartley Peavey, contributed to the sound of modern electric blues, rock, country, and jazz through its amplifiers, sound systems, and electric guitars and basses. The company also achieved worldwide renown for its many technological innovations.",32.412148,-88.699826
Peavine Railroad,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5HoPoRE2ZXbfXp7jHBHbleFl32ljU0eM8Sfowot-D35Wste7LpcIOJch2q0gLciBdFThmMOSr7xNQA1lq_sXT11mKvNpobdAsIM18R_dqGnh7HVzyq2nxd-zNwnA30GMep"" height=""200"" width=""auto"" /><br><br>From the late 1890s through the 1930s the Peavine branch provided reliable transportation for bluesmen among the plantations of the Mississippi Delta. Charley Patton made it famous through his popular ""Pea Vine Blues.""<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.704081,-90.726879
Pensacola Blues,"Pensacola, an important early center of blues, ragtime, vaudeville and jazz activity, developed into a regional cornerstone of the “chitlin’ circuit” in later years. Touring blues, jazz and rhythm & blues acts, and local bands found a welcome base here for many decades in the Belmont-DeVilliers neighborhood, an African-American business and entertainment district. Mississippi-born performers such as B.B. King, Junior Parker and Sam Cooke contributed to the vibrant nightlife in the neighborhood’s theaters and clubs.",30.4162409,-87.2227033
Pinetop Perkins,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5a3qdVo5gIQRYyQw5hoAw97N6lcVY6RrrBLmm32oMvdsabB_DZxR3ifI5DDkVviddzZS6BFVazeE9mEfGssBBugCKgfCNQ6qavgJ2cs_EZCTzv5f_trMFxKFHSekLQAkvQkan0GXgKwSw"" height=""200"" width=""auto"" /><br><br>Blues piano master Joe Willie “Pinetop” Perkins was born on July 7, 1913, on the Honey Island Plantation, seven miles southeast of Belzoni.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.194971,-90.504915
Piney Woods School,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5ppyckt8Idbow4fNZXx1DqCXRAd8myHUoSAgrX4KQjJfB2VxsRjg4YlqAxMhdxwAM7xMo4X2Tq4OnuTjgM-mLI8S347YFseHT0UFLXkGkiypxkbOljS4jMCc3r0JNQl-z2D_A"" height=""200"" width=""auto"" /><br><br>The musical programs of the Piney Woods School have produced many fine artists over the decades, including bluesman Sam Myers, who sang in vocal groups while attending a school for the blind located here. The International Sweethearts of Rhythm, a renowned all-female jazz orchestra, was founded at the school, and the original members of the Five Blind Boys of Mississippi first sang together here as members of the Cotton Blossom Singers.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.060918,-89.997579
Po' Monkeys,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5K8LpjtxkewqQu_2hHwnB_uNMzD5gK2VZhUZadBySvnOt-Zx3twsDrabp9ZCAESYHvWX_BzEDqV0py5ub3IvIvEoz34xsbLIEpQOND5mpoCAwBqnMBCCJYlk9D9D4J09gVNYWe"" height=""200"" width=""auto"" /><br><br>The rural juke joint played an integral role in the development of the blues, offering a distinctly secular space for people to socialize, dance, and forget their everyday troubles. While many such jukes once dotted the cotton fields of the Delta countryside, Po' Monkey's was one of the relatively few to survive into the twenty-first century. Initially frequented by locals, Po' Monkey's became a destination for blues tourists from around the world during the 1990s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.831705,-90.758287
Pontotoc County Blues,"Pontotoc County's wide-ranging musical legacy encompasses African American blues from Baby Face Leroy Foster, Lee Gates, R. C. Weatherall, and Terry ""Harmonica"" Bean as well as music by white artists who combined blues or R&B with country, rock 'n' roll, pop, or gospel, including Harmonica Frank Floyd, Jim Weatherly, Delaney Bramlett, and Cordell Jackson. African American theatrical and classical vocalist Ruby Elzy also featured some blues and spirituals in her stage repertoire.",34.247399,-88.998554
"""Pops"" Staples","<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4yEVjJE7yETGpNUzyu7uSyymO166uojCjhERNRv5PZq2mMgHg5WufJ3brTGwKb9_hxPjmxJP7cUoya7yHcrQWY9Drj2Krc2f-muf6GK4dBitxAIz4lJfP8eW3ZQnvFCsv4k9r3fA"" height=""200"" width=""auto"" /><br><br>Roebuck “Pops” Staples, one of the foremost figures in American gospel music as a singer, guitarist, and patriarch of the Staple Singers family group, was born on a farm near Winona on December 28, 1914. Staples began playing blues as a youngster in the Delta, but by the time he left for Chicago in 1936 he had embarked on a gospel singing career. He and the Staple Singers later enjoyed crossover success in the rhythm & blues and pop fields. Staples died on December 19, 2000.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.483979,-89.737585
Prince McCoy,"Prince McCoy (1882-1968), a prominent early 20th century Greenville musician, played a pivotal yet long unacknowledged role in blues history. At a dance in Cleveland, Mississippi, an astonished W.C. Handy watch a crowd throw money at the feet of a trio led by McCoy. Handy described it as the moment of enlightenment that set him on a path to fame as the ""Father of the Blues."" But McCoy's legacy remained an anonymous one for many years because Handy omitted his name from the 1941 book ""Father of the Blues,"" referring to McCoy only ""a long-legged chocolate boy.""",33.4106708,-91.0626483
Queen City Hotel and 7th Avenue,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4doGHMa1ZgWyYUjBWBkZeF312PPZrbVVBba9hfaza3AeIo9UFrysv1r3byuSiVjXuTdZPNiegRbZR8xhY_Nll-NmKSWcEoHhQqHpINv29gktN6zGs_F2SNn4CW9hk6mUsEML5NDtxN4Ew8"" height=""200"" width=""auto"" /><br><br>For several decades beginning in the early 1900s, the Queen City Hotel, which stood across the street from this site, was at the center of a vibrant African American community along 7th Avenue North. Clubs and cafes in the area featured blues, jazz, and rhythm & blues, and the hotel housed visiting musical celebrities, including B. B. King, Duke Ellington, and James Brown, as well as professional African American athletes. The hotel was founded by a former slave, Robert Walker.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.502983,-88.417084
Queen of Hearts,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4EKesfAvPZ7CUfHroC0oVKf5bNvn-fHBeRdY2l8dH4foD8ENvRDsGDL1pbVeXnFzs7PKnuSTSPTl-0fvon6bAqk3J2mPzKc5UhkKDQH2zxhXsWtVPql9LXM8JGn6OYWKgkPmsdvPMepA"" height=""200"" width=""auto"" /><br><br>The Queen of Hearts, a primary venue for down-home blues in Jackson, opened at this location in the 1970s. During the following decades, owner-operator Chellie B. Lewis presented the blues bands of King Edward, Sam Myers, Big Bad Smitty, and many others. The house behind the club at 905 Ann Banks Street was owned and occupied in the 1960s by blues singer-guitarist Johnnie Temple, who had been a popular recording artist in Chicago in the 1930s and '40s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.323797,-90.203435
Rabbit Foot Minstrels,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5B0mYWK0kYoQAiwKA1bVA1WLKKlEycf00T3FqdPL9HvxJhtlWfUlUU3ItoDrFQ4s3lbJKS7q-NAcAz9tKQpRaxoX49fTPDszwrlxyCTbkffbEOqI_oRnN5zNFmiu5Iyndj6sx3sicUDfH7FsdbLA"" height=""200"" width=""auto"" /><br><br>Founded in 1900, the “Foots” were headquartered in Port Gibson between 1918 and 1950 under owner F.S. Wolcott. Notable members included Gertrude “Ma” Rainey, Ida Cox, Louis Jordan, and Rufus Thomas.  They played a major role in spreading the blues as they toured across the south.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.9592721,-90.9848699
Ralph Lembo,"Music dealer, promoter and talent scout Ralph Lembo (1897-1960) was a pioneer in providing recording opportunities for musicians in the Delta, including the Mississippi Sheiks, Rubin Lacy, Bukka White, Charley Patton and Sonny Boy Williamson No. 2 (Rice Miller). Lembo, a Sicilian immigrant who became a prominent Itta Bena citizen with multiple business interests as a merchant and landowner, owned stores here in Itta Bena and operated others in Greenwood and some surrounding communities.",33.4949426,-90.3197722
Rediscovery of Son House,"Mississippi Delta blues icon Eddie James “Son” House became one of the most heralded figures in the blues revival of the 1960s, when he and his wife Evie lived in an apartment building here on Greig Street. House moved from Mississippi to Rochester in 1943 and had retired from music until a new career unfolded for him across the country and in Canada and Europe. Audiences were often stunned by the passion and intensity of his performances.",43.144914,-77.6162946
R. L. Burnside,"R.L. Burnside (1926-2005) reigned as North Mississippi’s most celebrated blues artist in the 1990s after alternative rock audiences across the country and overseas joined traditional blues aficionados in embracing his exuberant, spirited Hill Country blues. Already a longtime local juke joint favorite, Burnside was the patriarch of a notable family of musicians, including sons Duwayne, Garry, Daniel, Joseph, Dexter and R.L. Jr., and grandsons Cedric, Cody and Kent. Burnside was posthumously inducted into the Blues Hall of Fame in 2014.",34.7695953,-89.4475594
Riverside Hotel,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v4tlc5diatnvjAlPKvsmIOWiVXtl6BDQ8aFSnthImULzJch7FXyKYr9Gc5L3MAxAllBPUbGT908nV_pIYOPqDMCpuB2bwK1R3zzlsrlhsNun08qcUvZQFHm7f7g-xFIhKcs-DCaiFnJ--M"" height=""200"" width=""auto"" /><br><br>Since 1944 the Riverside Hotel has provided lodging for several bluesmen including Sonny Boy Williamson II, Ike Turner, and Robert Nighthawk. Prior to that, it served African-Americans of the Delta as the G.T. Thomas Hospital where the Empress of the Blues, Bessie Smith, died in 1937 from injuries sustained in a car accident. Smith was traveling to Clarksdale for a performance when the accident occurred.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.195011,-90.572401
Robert Johnson grave,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v54cMu50TdFWPAgEyh4OaSt2b0xjrCpH5w1mBQDeBbBJbPJx6cprXh3Iuh4DvGkaBOoGOTBqXGI4p0hiYv1CrsA6dpu0sxVe_STCQV9W0EZjPrXpBP_K9cv_6fp-8ki_KOCQg-lA-sS_8WwcAcF7Jsvx5Y"" height=""200"" width=""auto"" /><br><br>A seminal figure in the history of the Delta blues, Robert Johnson (1911-1938) synthesized the music of Delta blues pioneers such as Son House with outside traditions. He in turn influenced artists such as Muddy Waters and Elmore James. Johnson’s compositions, notable for their poetic qualities, include the standards ""Sweet Home Chicago"" and ""Dust My Broom."" Johnson’s mysterious life and early death continue to fascinate modern fans. He is thought to be buried in this graveyard.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.563108,-90.215355
Robert Johnson birthplace,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v64KX92aW25fEbDQ0clYFpoyMtklUlXFKVxQlt-asmMB4DMMCQxzwia2t2HnwIJgd78HmHexzJfGM4h8TKgozevmHgMo0cYT2_dtqwghMu36OP5JtB8xnEa2DjlGNfB9Qqhnjzt4NakqNIGNaPmKO7mYvkp"" height=""200"" width=""auto"" /><br><br>The legendary bluesman Robert Johnson was born on the northern outskirts of Hazlehurst to Julia Major and Noah Johnson, possibly on May 8, 1911 (or possibly 1912). Johnson lived in Tunica County and in Memphis as a child, but in the early 1930s he returned for a stay in the Hazlehurst area, where he honed his skills playing with local blues guitarist Ike Zinnerman.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",31.861346,-90.394432
Robert Nighthawk,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6gksmqEd8rIPVeq0vkyvs_i6vO_6JuEPTqScH4-kZ3mHtNnWdttWlOXaYfQEFO-fKBUGXZWQDKG-oodKIfn0EmKeaIrKsvZrZa4JcllgKzwmytjDMqEra2jGz15_UOgIAHDhaa-UGhxlx-"" height=""200"" width=""auto"" /><br><br>Robert Nighthawk (1909-1967) was one of the foremost blues guitarists of his era.  Although he rarely stayed long in one town, he called Friars Point home at  various times from the 1920s to the 1960s.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.370871,-90.639246
"Rocket ""88""","This marker will be unveiled on November 9, 2017, and will be the 200th marker on the Mississippi Blues Trail. The 1951 classic Rocket “88” by Jackie Brenston and his Delta Cats has often been cited as the first rock ‘n’ roll record. Waxed at Sam Phillips’ Memphis Recording Service, it was also the first No. 1 rhythm & blues hit for Chicago-based Chess Records. The Delta Cats were actually Ike Turner’s Kings of Rhythm from Clarksdale. Brenston and Raymond Hill, who played the saxophone solo on the disc, are buried in Heavenly Rest Cemetery on Highway 61 just north of the Lyon city limits.",34.2188864,-90.5414522
Rosedale,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7rlQDWjCU8mC3giTOuiVH_I2pgn2m61cpdZB0kAfBQkbdoRVglwM7RBdOyeMQi3QI8HLu9hS4PuK0lP-qBpUxtul4pYsE3Fb15xyBMkIVb6-k5d0KWx6C0fRHdt-QKPlArVw"" height=""200"" width=""auto"" /><br><br>Rosedale was immortalized in Robert Johnson’s 1937 recording “Traveling Riverside Blues.”<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.854085,-91.027498
Rube Lacy,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v5uCKWAkV1IS5Y46kg4rVmG2rKyWNutOrTTPVpb6SEITiLTOSy-GsYtmOdddU4JRKYSlWNKxsmywRyBO-Ze595v-LFAg_sRWM7Nv30pARWzjcneazR7sUGvh1xlUbpzxj_5YMIu"" height=""200"" width=""auto"" /><br><br>Rubin Lacy was one of the most talented and influential artists in Mississippi blues during his short career as a secular performer. The grandson of a minister, Lacy was born in Pelahatchie on January 2, 1901. He was a well-known blues performer in the Jackson area and the Delta until 1932, when he put his guitar down and became a preacher. In the 1950s he moved to California, where he died on November 14, 1969. He is buried in Pelahatchie.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.313337,-89.797332
Ruby's Nite Spot,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v48zyJrLmy-3a_leQH2wHwF_W3N65Z5OWMB2I2p1Nefq4oBCtACa5aj05xELRYLP41m366XNpU_EYF1GPtrCDAk0Q8oMguPuIWpNmKsggZHLfejLAiTepyYeQKaJ0qBBKBZsbZBphA"" height=""200"" width=""auto"" /><br><br>Ruby’s Nite Spot, operated at this site by Ruby Edwards, was one of the most prominent blues clubs in the Delta during the 1940s and ‘50s. Edwards booked nationally known acts such as T-Bone Walker, Little Walter, and Little Richard, newcomers Ike Turner and Little Milton, and down-home Delta bluesmen Son Thomas and Eddie Cusic, among many others. Patrons here could dine, drink, dance, and gamble into the wee hours of the morning, long after clubs in nearby Greenville and Indianola had closed.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.407505,-90.900857
Rufus Thomas,"A recording artist, disc jockey, comedian, and ambassador for Memphis music, Rufus Thomas (1917 – 2001) was born here in Cayce. As a young man Thomas toured with the Rabbit Foot Minstrels, and later worked in Memphis as an emcee at Beale Street’s Palace Theater and as an influential and long serving deejay on WDIA. Known as the “world’s oldest teenager,” Thomas recorded blues for Chess and Sun, and his many soul hits for Stax included ""Walking the Dog.""",34.955533,-89.615564
Sam Chatmon,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v7hAn67X99GW660nSbRgcdUNS78g6iq-boRYUvlCESRgmvhe40GhdsiKLOV2EL7CBB7xph09VOUPUREOfuRhWAhJc_wqdQTU3oAw6_vS94KGgLRXZcGRT8Z3FNefcNCEfkBcU6lwg"" height=""200"" width=""auto"" /><br><br>Sam Chatmon (c. 1899-1983), a celebrated singer and guitarist who spent most of his life in Hollandale, sometimes performed with his brothers in a renowned family string band billed as the Mississippi Sheiks. He embarked on a new solo career after coming out of musical retirement in the 1960s. Many local musicians have performed here on Simmons Street, known as “the Blue Front, ”once one of the most vibrant centers of blues activity in the Delta.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",33.168221,-90.856027
Sam Cooke,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v6CjnEuWWTxZCYPglTaaTF6xDE-V5MP8olvhlJ6IIap00XPUTu_cBXy651T816lqXGkBWi-adb8Id6gK0l4eTapQLlYi67zpt5pVGP8voUGp2O22MY2HKR5ziQt7aAGV7OzmA"" height=""200"" width=""auto"" /><br><br>The golden voice of Sam Cooke thrilled and enchanted millions of listeners on the hit recordings “You Send Me,” “Shake,” “A Change is Gonna Come,” “Chain Gang,” and many more. Cooke’s captivating blend of gospel, blues, pop, and rhythm & blues made him a pioneer of the genre that became known as soul music in the 1960s. Cooke was born in Clarksdale on January 22, 1931. His family resided at 2303 7th Street until they moved to Chicago in 1933.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",34.199455,-90.571235
Scott Radio Service Company,"<img src=""https://lh3.googleusercontent.com/umsh/AN6v0v66eBB_1UIhsajpNSHgnZgDEJR-AjUxz88sTEI6SipUMCVFp19kW5zJyvYRXn3xtFGMb85_2r81-01r1W8IU04jo_KeS_fvFTaQkPUg6PO5hULgJ0S_Naf792D4BlJ-El-u78I0fkYgwCltcng"" height=""200"" width=""auto"" /><br><br>Scott Radio Service Company, located at 128 North Gallatin Street, just north of this site, was one of the first businesses in Mississippi to offer professional recording technology. The Jackson-based Trumpet record label used the Scott studio for sessions with blues legends Sonny Boy Williamson (Rice Miller) and Elmore (Elmo) James, along with many other blues, gospel, and country performers, from 1950 to 1952. Owner Ivan M. Scott later moved the company  to 601C West Capitol Street.<br><br>Visit the Mississippi Blues Trail (http://www.msbluestrail.org/blues_trail/) to learn more about this marker and the rest of the Blues Trail.<br><br>All content © Mississippi Blues Commission 2011",32.300941,-90.192588
